ProbeID,Lower_bound,Upper_bound,Phase_class,P_value
1452202_at,0,20,20,0.555
1452203_at,8,8,2,0.267
1452204_at,12,12,3,0.141
1452205_x_at,4,8,20,0.964
1452206_at,8,8,2,0.245
1452207_at,0,20,20,0.082
1452208_at,12,20,20,0.241
1452209_at,12,12,3,0.258
1452210_at,12,12,3,0.07
1452211_at,12,16,20,0.216
1452212_at,16,20,20,0.724
1452213_at,0,0,0,0.455
1452214_at,12,16,20,0.52
1452215_at,12,12,3,0.938
1452216_at,20,20,5,0.658
1452217_at,8,12,20,0.278
1452218_at,12,12,3,0.206
1452219_at,0,20,20,0.335
1452220_at,8,8,2,0.817
1452221_a_at,4,4,1,0.513
1452222_at,12,12,3,0.004
1452223_s_at,12,20,20,0.451
1452224_at,12,12,3,0.455
1452225_at,12,12,3,0.283
1452226_at,0,4,20,0.49
1452227_at,12,12,3,0.163
1452228_at,8,8,2,0.029
1452229_at,8,12,20,0.274
1452230_at,16,20,20,0.446
1452231_x_at,0,20,20,0.68
1452232_at,16,20,20,0.53
1452233_at,8,12,20,0.22
1452234_s_at,0,20,20,0.403
1452235_at,12,16,20,0.279
1452236_at,12,12,3,0.373
1452237_at,8,12,20,0.217
1452238_at,0,8,20,0.554
1452239_at,20,20,5,0.54
1452240_at,12,12,3,0.447
1452241_at,0,0,0,0.475
1452242_at,8,8,2,0.202
1452243_at,4,4,1,0.081
1452244_at,0,8,20,0.475
1452245_at,4,4,1,0.307
1452246_at,8,12,20,0.342
1452247_at,12,12,3,0.41
1452248_at,8,12,20,0.558
1452249_at,16,20,20,0.252
1452250_a_at,4,4,1,0.451
1452251_at,16,16,4,0.503
1452252_at,8,12,20,0.424
1452253_at,8,12,20,0.473
1452254_at,4,8,20,0.083
1452255_at,16,16,4,0.232
1452256_at,12,16,20,0.295
1452257_at,8,8,2,0.096
1452258_at,12,16,20,0.478
1452259_at,12,16,20,0.681
1452260_at,12,20,20,0.95
1452261_at,4,4,1,0.211
1452262_at,4,4,1,0.424
1452263_at,8,8,2,0.564
1452264_at,8,8,2,0.078
1452265_at,12,12,3,0.086
1452266_at,8,12,20,0.55
1452267_at,0,20,20,0.723
1452268_at,4,8,20,0.314
1452269_at,0,0,0,0.252
1452270_s_at,16,20,20,0.559
1452271_at,8,8,2,0.277
1452272_a_at,0,0,0,0.257
1452273_at,8,12,20,0.686
1452274_at,8,8,2,0.339
1452275_at,4,4,1,0.318
1452276_at,4,4,1,0.229
1452277_at,20,20,5,0.518
1452278_a_at,20,20,5,0.886
1452279_at,4,8,20,0.575
1452280_at,0,4,20,0.041
1452281_at,12,12,3,0.289
1452282_at,16,20,20,0.424
1452283_at,16,20,20,0.024
1452284_at,8,12,20,0.552
1452285_a_at,12,12,3,0.257
1452286_at,20,20,5,0.445
1452287_at,12,16,20,0.179
1452288_at,4,8,20,0.686
1452289_a_at,12,16,20,0.52
1452290_at,8,8,2,0.26
1452291_at,4,4,1,0.064
1452292_at,12,12,3,0.197
1452293_at,16,16,4,0.615
1452294_at,0,20,20,0.106
1452295_at,16,16,4,0.064
1452296_at,8,12,20,0.359
1452297_at,16,16,4,0.115
1452298_a_at,0,0,0,0.187
1452299_at,16,16,4,0.136
1452300_at,16,20,20,0.73
1452301_at,12,20,20,0.263
1452302_at,0,0,0,0.519
1452303_at,0,20,20,0.538
1452304_a_at,16,16,4,0.594
1452305_s_at,16,20,20,0.322
1452306_at,4,4,1,0.173
1452307_at,12,12,3,0.615
1452308_a_at,8,12,20,0.152
1452309_at,8,12,20,0.348
1452310_at,20,20,5,0.414
1452311_at,12,12,3,0.159
1452312_at,0,4,20,0.195
1452313_at,20,20,5,0.38
1452314_at,4,4,1,0.723
1452315_at,12,12,3,0.179
1452316_at,8,8,2,0.482
1452317_at,0,4,20,0.345
1452318_a_at,12,12,3,0.157
1452319_at,16,20,20,0.447
1452320_at,12,12,3,0.076
1452321_at,12,16,20,0.699
1452322_a_at,8,8,2,0.108
1452323_at,16,16,4,0.21
1452324_at,4,8,20,0.407
1452325_at,16,16,4,0.403
1452326_at,12,12,3,0.188
1452327_at,0,8,20,0.536
1452328_s_at,16,16,4,0.513
1452329_at,0,4,20,0.474
1452330_a_at,8,12,20,0.101
1452331_s_at,0,4,20,0.823
1452332_at,4,4,1,0.477
1452333_at,8,12,20,0.055
1452334_at,8,12,20,0.063
1452335_at,0,20,20,0.459
1452336_at,16,16,4,0.376
1452337_at,4,4,1,0.128
1452338_s_at,20,20,5,0.671
1452339_at,12,16,20,0.301
1452340_at,0,20,20,0.77
1452341_at,8,8,2,0.31
1452342_at,8,8,2,0.546
1452343_at,4,8,20,0.137
1452344_at,0,20,20,0.423
1452345_at,12,12,3,0.324
1452346_at,0,0,0,0.616
1452347_at,8,12,20,0.129
1452348_s_at,8,8,2,0.302
1452349_x_at,8,12,20,0.768
1452350_at,4,8,20,0.635
1452351_at,0,0,0,0.462
1452352_at,0,20,20,0.511
1452353_at,20,20,5,0.288
1452354_at,20,20,5,0.786
1452355_at,4,8,20,0.01
1452356_at,8,12,20,0.764
1452357_at,12,20,20,0.831
1452358_at,4,4,1,0.469
1452359_at,4,4,1,0.118
1452360_a_at,4,8,20,0.298
1452361_at,16,20,20,0.376
1452362_at,8,8,2,0.557
1452363_a_at,16,16,4,0.073
1452364_at,0,0,0,0.432
1452365_at,12,16,20,0.675
1452366_at,4,8,20,0.401
1452367_at,0,20,20,0.544
1452368_at,16,16,4,0.561
1452369_at,0,0,0,0.34
1452370_s_at,16,16,4,0.235
1452371_at,8,8,2,0.114
1452372_at,12,12,3,0.108
1452373_at,8,12,20,0.168
1452374_at,0,20,20,0.551
1452375_at,8,12,20,0.125
1452376_at,16,16,4,0.172
1452377_at,8,12,20,0.526
1452378_at,4,8,20,0.235
1452379_at,4,8,20,0.516
1452380_at,12,16,20,0.917
1452381_at,8,8,2,0.164
1452382_at,12,16,20,0.39
1452383_at,4,12,20,0.519
1452384_at,0,4,20,0.077
1452385_at,12,12,3,0.589
1452386_at,4,8,20,0.597
1452387_a_at,12,16,20,0.028
1452388_at,8,12,20,0.793
1452389_at,20,20,5,0.205
1452390_at,0,4,20,0.649
1452391_at,20,20,5,0.224
1452392_a_at,12,12,3,0.066
1452393_at,0,20,20,0.472
1452394_at,4,4,1,0.157
1452395_at,8,12,20,0.4
1452396_at,12,12,3,0.256
1452397_at,12,20,20,0.728
1452398_at,4,8,20,0.529
1452399_at,20,20,5,0.463
1452400_a_at,16,16,4,0.239
1452401_at,0,4,20,0.349
1452402_at,16,20,20,0.585
1452403_a_at,0,0,0,0.907
1452404_at,12,16,20,0.644
1452405_x_at,4,8,20,0.345
1452406_x_at,0,4,20,0.474
1452407_at,16,16,4,0.309
1452408_at,0,8,20,0.723
1452409_at,12,12,3,0.817
1452410_a_at,12,12,3,0.145
1452411_at,16,16,4,0.53
1452412_at,8,12,20,0.309
1452413_at,16,20,20,0.097
1452414_s_at,8,12,20,0.292
1452415_at,16,20,20,0.771
1452416_at,12,12,3,0.329
1452417_x_at,4,8,20,0.345
1452418_at,16,20,20,0.368
1452419_at,8,12,20,0.519
1452420_at,16,20,20,0.632
1452421_at,4,4,1,0.003
1452422_a_at,0,4,20,0.202
1452423_at,8,8,2,0.28
1452424_at,16,20,20,0.599
1452425_at,12,16,20,0.716
1452426_x_at,4,12,20,0.657
1452427_s_at,8,8,2,0.117
1452428_a_at,16,16,4,0.534
1452429_s_at,16,16,4,0.625
1452430_s_at,0,20,20,0.091
1452431_s_at,8,8,2,0.738
1452432_at,4,4,1,0.421
1452433_at,4,4,1,0.34
1452434_s_at,12,16,20,0.624
1452435_at,8,8,2,0.279
1452436_at,4,8,20,0.153
1452437_at,20,20,5,0.139
1452438_s_at,16,16,4,0.299
1452439_s_at,8,12,20,0.346
1452440_at,8,12,20,0.108
1452441_at,20,20,5,0.151
1452442_at,16,16,4,0.283
1452443_s_at,0,4,20,0.537
1452444_at,12,16,20,0.359
1452445_at,0,20,20,0.388
1452446_a_at,4,4,1,0.268
1452447_at,4,12,20,0.509
1452448_at,12,16,20,0.087
1452449_at,12,20,20,0.454
1452450_at,12,12,3,0.674
1452451_at,16,20,20,0.09
1452452_at,0,20,20,0.797
1452453_a_at,20,20,5,0.774
1452454_at,12,12,3,0.233
1452455_at,16,16,4,0.383
1452456_at,0,0,0,0.775
1452457_a_at,12,16,20,0.446
1452458_s_at,16,16,4,0.492
1452459_at,8,8,2,0.703
1452460_at,4,8,20,0.984
1452461_a_at,16,16,4,0.083
1452462_a_at,16,20,20,0.575
1452463_x_at,8,12,20,0.23
1452464_a_at,4,4,1,0.285
1452465_at,0,4,20,0.298
1452466_a_at,12,12,3,0.114
1452467_at,16,16,4,0.421
1452468_s_at,16,20,20,0.854
1452469_a_at,4,12,20,0.915
1452470_at,0,0,0,0.894
1452471_at,0,20,20,0.795
1452472_at,16,16,4,0.136
1452473_at,4,4,1,0.355
1452474_a_at,8,12,20,0.528
1452475_at,0,0,0,0.177
1452476_at,0,20,20,0.637
1452477_at,0,4,20,0.041
1452478_at,12,16,20,0.815
1452479_at,16,16,4,0.479
1452480_at,0,20,20,0.322
1452481_at,4,4,1,0.283
1452482_at,16,16,4,0.523
1452483_a_at,4,8,20,0.188
1452484_at,16,16,4,0.564
1452485_at,4,4,1,0.461
1452486_a_at,16,20,20,0.749
1452487_x_at,4,8,20,0.802
1452488_at,0,8,20,0.598
1452489_at,8,8,2,0.188
1452490_a_at,20,20,5,0.139
1452491_at,12,16,20,0.2
1452492_a_at,8,8,2,0.467
1452493_s_at,16,16,4,0.445
1452494_s_at,8,12,20,0.315
1452495_at,0,0,0,0.234
1452496_at,4,4,1,0.434
1452497_a_at,12,16,20,0.139
1452498_at,16,16,4,0.569
1452499_a_at,4,8,20,0.132
1452500_at,12,16,20,0.133
1452501_at,8,8,2,0.688
1452502_at,16,20,20,0.264
1452503_a_at,12,16,20,0.389
1452504_s_at,8,8,2,0.158
1452505_at,8,12.4,20,0.45
1452506_a_at,8,12,20,0.949
1452507_at,16,16,4,0.076
1452508_x_at,0,20,20,0.291
1452509_at,12,16,20,0.141
1452510_at,0,20,20,0.314
1452511_at,8,8,2,0.408
1452512_a_at,8,8,2,0.543
1452513_a_at,0,0,0,0.479
1452514_a_at,0,20,20,0.668
1452515_a_at,4,4,1,0.079
1452516_at,4,4,1,0.408
1452517_at,0,0,0,0.216
1452518_a_at,16,20,20,0.328
1452519_a_at,8,8,2,0.118
1452520_a_at,20,20,5,0.206
1452521_a_at,8,12,20,0.499
1452522_at,12,16,20,0.754
1452523_a_at,4,8,20,0.273
1452524_a_at,20,20,5,0.548
1452525_a_at,0,20,20,0.405
1452526_a_at,16,20,20,0.846
1452527_a_at,8,8,2,0.195
1452528_a_at,16,20,20,0.146
1452529_a_at,8,12,20,0.302
1452530_a_at,12,16,20,0.877
1452531_at,12,12,3,0.165
1452532_x_at,0,0,0,0.255
1452533_at,4,8,20,0.258
1452534_a_at,0,4,20,0.299
1452535_at,4,16,20,0.201
1452536_s_at,16,16,4,0.608
1452537_at,12,12,3,0.889
1452538_at,0,0,0,0.666
1452539_a_at,8,12,20,0.283
1452540_a_at,20,20,5,0.295
1452541_at,4,16,20,0.635
1452542_x_at,0,4,20,0.598
1452543_a_at,0,16,20,0.629
1452544_x_at,12,12,3,0.107
1452545_a_at,8,8,2,0.534
1452546_x_at,4,8,20,0.179
1452547_s_at,20,20,5,0.101
1452548_x_at,4,12,20,0.807
1452549_at,8,12,20,0.037
1452550_a_at,16,20,20,0.883
1452551_at,4,8,20,0.237
1452552_at,16,16,4,0.212
1452553_at,8,8,2,0.241
1452554_at,4,8,20,0.615
1452555_at,8,8,2,0.695
1452556_at,0,4,20,0.307
1452557_a_at,4,4,1,0.082
1452558_at,4,12,20,0.84
1452559_at,4,4,1,0.059
1452560_a_at,12,16,20,0.906
1452561_at,20,20,5,0.218
1452562_at,16,16,4,0.508
1452563_a_at,12,12,3,0.148
1452564_at,16,20,20,0.294
1452565_x_at,12,16,20,0.273
1452566_at,0,4,20,0.147
1452567_at,16,16,4,0.627
1452568_at,0,0,0,0.255
1452569_at,4,8,20,0.665
1452570_at,12,12,3,0.834
1452571_at,12,12,3,0.597
1452572_at,12,12,3,0.445
1452573_a_at,0,4,20,0.323
1452574_x_at,8,12,20,0.499
1452575_at,0,20,20,0.293
1452576_at,0,0,0,0.105
1452577_at,16,16,4,0.279
1452578_at,0,20,20,0.342
1452579_at,16,16,4,0.58
1452580_a_at,4,4,1,0.265
1452581_at,16,16,4,0.933
1452582_at,12,12,3,0.322
1452583_s_at,12,12,3,0.077
1452584_at,8,12,20,0.486
1452585_at,8,8,2,0.048
1452586_at,8,12,20,0.642
1452587_at,12,12,3,0.493
1452588_at,4,4,1,0.5
1452589_at,0,20,20,0.272
1452590_a_at,16,16,4,0.54
1452591_a_at,4,4,1,0.598
1452592_at,0,20,20,0.433
1452593_a_at,0,20,20,0.87
1452594_at,12,12,3,0.202
1452595_at,16,16,4,0.198
1452596_at,0,4,20,0.112
1452597_at,16,16,4,0.103
1452598_at,20,20,5,0.221
1452599_s_at,4,4,1,0.687
1452600_at,12,16,20,0.612
1452601_a_at,4,4,1,0.684
1452602_a_at,4,4,1,0.442
1452603_at,16,16,4,0.59
1452604_at,0,0,0,0.312
1452605_at,0,20,20,0.704
1452606_at,8,8,2,0.568
1452607_at,20,20,5,0.002
1452608_at,4,8,20,0.407
1452609_at,8,16,20,0.144
1452610_at,0,8,20,0.807
1452611_at,8,8,2,0.686
1452612_at,8,12,20,0.219
1452613_at,0,20,20,0.255
1452614_at,16,16,4,0.056
1452615_s_at,4,8,20,0.743
1452616_s_at,0,4,20,0.147
1452617_at,0,20,20,0.966
1452618_at,0,4,20,0.578
1452619_a_at,16,16,4,0.218
1452620_at,20,20,5,0.536
1452621_at,4,8,20,0.409
1452622_a_at,4,8,20,0.583
1452623_at,16,20,20,0.281
1452624_at,12,16,20,0.69
1452625_at,0,4,20,0.309
1452626_a_at,8,8,2,0.035
1452627_at,4,4,1,0.273
1452628_at,8,8,2,0.658
1452629_at,12,16,20,0.222
1452630_at,8,12,20,0.056
1452631_at,0,20,20,0.823
1452632_at,8,8,2,0.646
1452633_s_at,12,12,3,0.327
1452634_at,16,16,4,0.555
1452635_x_at,4,4,1,0.217
1452636_x_at,0,8,20,0.507
1452637_a_at,8,8,2,0.76
1452638_s_at,0,20,20,0.951
1452639_at,4,20,20,0.519
1452640_at,4,4,1,0.491
1452641_at,16,16,4,0.55
1452642_at,0,20,20,0.214
1452643_at,4,4,1,0.402
1452644_at,12,12,3,0.675
1452645_x_at,0,20,20,0.584
1452646_at,12,12,3,0.025
1452647_a_at,4,16,20,0.663
1452648_at,0,0,0,0.636
1452649_at,4,8,20,0.126
1452650_at,4,8,20,0.133
1452651_a_at,4,8.4,20,0.159
1452652_at,4,8,20,0.589
1452653_at,4,4,1,0.068
1452654_at,4,16,20,0.592
1452655_at,16,16,4,0.237
1452656_at,8,12,20,0.021
1452657_at,0,20,20,0.472
1452658_at,12,16,20,0.723
1452659_at,4,8,20,0.103
1452660_s_at,20,20,5,0.013
1452661_at,16,16,4,0.245
1452662_a_at,4,8,20,0.134
1452663_at,4,12,20,0.358
1452664_a_at,4,4,1,0.053
1452665_at,4,8,20,0.345
1452666_a_at,8,12,20,0.661
1452667_at,8,8,2,0.619
1452668_x_at,4,4,1,0.43
1452669_at,8,12,20,0.74
1452670_at,8,8,2,0.003
1452671_s_at,16,16,4,0.367
1452673_at,4,12,20,0.212
1452674_a_at,12,12,3,0.109
1452675_at,0,0,0,0.293
1452676_a_at,0,4,20,0.417
1452677_at,12,12,3,0.268
1452679_at,4,16,20,0.297
1452680_at,16,16,4,0.064
1452681_at,0,4,20,0.394
1452683_at,0,4,20,0.593
1452685_at,20,20,5,0.411
1452686_s_at,0,4,20,0.279
1452688_at,4,4,1,0.23
1452691_at,0,20,20,0.381
1452692_a_at,12,16,20,0.181
1452694_at,8,8,2,0.29
1452697_at,12,12,3,0.219
1452699_at,0,20,20,0.282
1452701_x_at,16,20,20,0.544
1452703_at,16,16,4,0.037
1452704_at,12,12,3,0.238
1452705_at,12,12,3,0.295
1452708_a_at,12,16,20,0.279
1452709_at,12,12,3,0.559
1452710_at,0,20,20,0.409
1452712_at,4,4,1,0.205
1452713_a_at,20,20,5,0.343
1452714_at,16,16,4,0.187
1452715_at,8,8,2,0.152
1452716_at,0,20,20,0.67
1452718_at,8,12,20,0.742
1452720_a_at,4,8,20,0.374
1452721_a_at,4,4,1,0.392
1452723_at,16,20,20,0.525
1452726_a_at,12,12,3,0.178
1452730_at,0,0,0,0.099
1452731_x_at,16,16,4,0.51
1452732_at,12,16,20,0.372
1452734_at,12,12,3,0.029
1452735_at,0,0,0,0.089
1452736_at,0,20,20,0.362
1452742_at,8,12,20,0.702
1452743_at,12,16,20,0.414
1452744_at,0,20,20,0.376
1452746_at,0,20,20,0.186
1452747_at,8,8,2,0.423
1452751_at,20,20,5,0.349
1452752_at,16,16,4,0.218
1452753_at,16,16,4,0.152
1452754_at,16,16,4,0.219
1452757_s_at,8,8,2,0.06
1452758_s_at,16,16,4,0.134
1452764_at,4,4,1,0.23
1452765_at,12,12,3,0.562
1452767_at,0,0,0,0.382
1452768_at,16,16,4,0.289
1452769_at,8,12,20,0.179
1452770_at,12,16,20,0.222
1452772_at,16,20,20,0.7
1452773_at,4,4,1,0.513
1452774_at,0,20,20,0.186
1452776_a_at,4,8,20,0.288
1452777_a_at,8,8,2,0.242
1452778_x_at,12,16,20,0.483
1452780_at,12,16,20,0.411
1452781_a_at,0,4,20,0.818
1452782_a_at,12,16,20,0.306
1452784_at,0,20,20,0.195
1452787_a_at,16,16,4,0.6
1452790_x_at,16,20,20,0.278
1452792_at,4,12,20,0.502
1452793_at,16,16,4,0.164
1452799_at,20,20,5,0.068
1452801_at,4,8,20,0.388
1452803_at,4,4,1,0.449
1452812_at,12,16,20,0.882
1452813_a_at,4,4,1,0.45
1452822_at,0,20,20,0.188
1452823_at,12,16,20,0.305
1452828_at,4,4,1,0.068
1452829_at,16,16,4,0.129
1452830_s_at,12,16,20,0.098
1452831_s_at,8,8,2,0.102
1452835_a_at,8,12,20,0.293
1452836_at,8,12,20,0.21
1452837_at,8,12,20,0.09
1452838_at,4,4,1,0.753
1452839_at,4,4,1,0.027
1452843_at,8,8,2,0.565
1452844_at,4,12,20,0.505
1452846_at,12,16,20,0.511
1452862_at,12,12,3,0.479
1452864_at,20,20,5,0.029
1452866_at,12,16,20,0.28
1452869_at,16,20,20,0.159
1452870_at,0,4,20,0.642
1452877_at,8,8,2,0.557
1452878_at,8,12,20,0.409
1452880_at,12,16,20,0.383
1452882_at,19.6,20,5,0.139
1452884_at,8,8,2,0.009
1452885_at,8,8,2,0.217
1452889_at,4,8,20,0.015
1452894_at,12,16,20,0.258
1452895_at,12,12,3,0.327
1452896_at,4,4,1,0.034
1452899_at,4,4,1,0.891
1452900_at,20,20,5,0.232
1452907_at,0,20,20,0.343
1452913_at,12,16,20,0.146
1452917_at,4,4,1,0.197
1452919_a_at,16,16,4,0.531
1452920_a_at,20,20,5,0.091
1452925_a_at,8,8,2,0.418
1452927_x_at,20,20,5,0.466
1452929_at,8,8,2,0.479
1452931_at,16,20,20,0.67
1452939_a_at,16,20,20,0.5
1452940_x_at,12,16,20,0.91
1452941_at,12,12,3,0.251
1452946_a_at,20,20,5,0.713
1452954_at,12,12,3,0.611
1452957_at,8,8,2,0.641
1452959_a_at,4,20,20,0.839
1452961_at,0,4,20,0.124
1452976_a_at,12,12,3,0.368
1452981_at,20,20,5,0.083
1452986_at,20,20,5,0.509
1452987_at,0,4,20,0.419
1452997_at,4,4,1,0.336
1452999_at,0,4,20,0.439
1453004_at,8,8,2,0.332
1453005_at,0,20,20,0.601
1453013_at,4,8,20,0.583
1453014_a_at,12,12,3,0.147
1453015_at,8,12,20,0.842
1453016_at,4,4,1,0.254
1453018_at,0,0,0,0.114
1453019_at,4,8,20,0.456
1453025_at,4,4,1,0.104
1453026_at,0,20,20,0.191
1453030_at,4,8,20,0.328
1453033_at,4,12,20,0.889
1453037_at,12,12,3,0.352
1453047_at,8,12,20,0.575
1453060_at,12,16,20,0.514
1453063_at,20,20,5,0.577
1453064_at,0,20,20,0.351
1453076_at,4,8,20,0.569
1453077_a_at,16,20,20,0.513
1453084_s_at,12,12,3,0.717
1453086_at,4,4,1,0.425
1453089_at,8,16,20,0.22
1453090_x_at,4,8,20,0.706
1453092_at,8,12,20,0.411
1453095_at,0,0,0,0.265
1453096_x_at,16,16,4,0.087
1453097_a_at,4,8,20,0.609
1453098_at,0,20,20,0.434
1453099_at,4,4,1,0.13
1453100_at,8,8,2,0.525
1453106_a_at,4,8,20,0.546
1453107_s_at,12,12,3,0.349
1453111_a_at,16,16,4,0.49
1453112_a_at,16,20,20,0.495
1453113_at,4,4,1,0.35
1453117_at,8,12,20,0.727
1453124_at,0,20,20,0.536
1453128_at,8,12,20,0.261
1453132_a_at,19.6,20,5,0.815
1453147_at,12,16,20,0.41
1453156_s_at,8,8,2,0.393
1453162_at,0,20,20,0.635
1453164_a_at,0,20,20,0.676
1453169_a_at,8,8,2,0.048
1453175_at,8,20,20,0.634
1453181_x_at,0,4,20,0.61
1453182_a_at,0,20,20,0.403
1453184_at,16,16,4,0.417
1453195_at,12,16,20,0.539
1453196_a_at,12,12,3,0.322
1453198_at,0,0,0,0.317
1453199_at,16,20,20,0.876
1453200_at,0,12,20,0.582
1453206_at,4,4,1,0.407
1453207_at,12,12,3,0.459
1453208_at,16,16,4,0.356
1453223_s_at,0,20,20,0.519
1453237_at,0,20,20,0.675
1453238_s_at,12,12,3,0.285
1453239_a_at,8,8,2,0.078
1453249_a_at,12,16,20,0.722
1453251_at,8,20,20,0.595
1453253_a_at,0,20,20,0.483
1453256_at,4,4,1,0.379
1453258_at,0,20,20,0.741
1453260_a_at,4,8,20,0.255
1453265_at,12,12,3,0.323
1453278_a_at,0,8,20,0.479
1453281_at,12,16,20,0.726
1453283_at,4,8,20,0.349
1453287_at,0,8,20,0.705
1453298_at,8,8,2,0.103
1453299_a_at,20,20,5,0.205
1453301_a_at,12,16,20,0.057
1453307_a_at,8,12,20,0.467
1453314_x_at,4,4,1,0.47
1453317_a_at,12,16,20,0.152
1453321_at,4,16,20,0.457
1453324_at,12,16,20,0.562
1453338_at,8,20,20,0.305
1453343_s_at,0,0,0,0.469
1453355_at,12,16,20,0.778
1453360_a_at,4,20,20,0.864
1453362_x_at,20,20,5,0.466
1453367_a_at,8,8,2,0.189
1453369_a_at,20,20,5,0.593
1453389_a_at,0,20,20,0.482
1453392_at,0,4,20,0.429
1453393_a_at,16,20,20,0.416
1453406_a_at,12,16,20,0.223
1453410_at,0,20,20,0.351
1453412_a_at,16,16,4,0.302
1453413_at,12,16,20,0.197
1453426_a_at,0,4,20,0.269
1453427_at,0,4,20,0.589
1453450_at,12,16,20,0.527
1453461_at,16,20,20,0.473
1453466_at,12,12,3,0.109
1453467_s_at,0,4,20,0.541
1453468_at,16,20,20,0.951
1453470_a_at,8,8,2,0.195
1453472_a_at,8,12,20,0.093
1453473_a_at,0,4,20,0.133
1453474_at,12,16,20,0.396
1453486_a_at,0,20,20,0.128
1453497_a_at,16,16,4,0.263
1453498_x_at,4,8,20,0.658
1453501_at,16,16,4,0.411
1453505_a_at,12,12,3,0.162
1453515_at,0,0,0,0.407
1453517_at,0,20,20,0.645
1453527_a_at,16,16,4,0.273
1453528_at,4,4,1,0.335
1453550_a_at,16,20,20,0.433
1453553_at,8,8,2,0.411
1453554_a_at,0,20,20,0.066
1453556_x_at,16,20,20,0.466
1453559_a_at,12,16,20,0.181
1453560_at,4,8,20,0.445
1453564_a_at,4,4,1,0.318
1453567_s_at,16,16,4,0.577
1453569_s_at,0,4,20,0.215
1453570_x_at,12,12,3,0.339
1453571_at,12,12,3,0.309
1453572_a_at,12,12,3,0.517
1453573_at,12,12,3,0.112
1453574_at,16,16,4,0.193
1453576_at,8,12,20,0.351
1453578_at,0,20,20,0.343
1453589_a_at,4,4,1,0.516
1453596_at,4,4,1,0.135
1453604_a_at,4,8,20,0.631
1453609_s_at,0,8,20,0.514
1453612_at,12,12,3,0.305
1453613_at,12,20,20,0.928
1453614_a_at,0,0,0,0.255
1453621_at,12,16,20,0.355
1453623_a_at,20,20,5,0.308
1453631_at,0,20,20,0.348
1453633_a_at,16,16,4,0.277
1453634_a_at,20,20,5,0.104
1453644_at,0,12,20,0.621
1453647_at,20,20,5,0.525
1453651_a_at,12,12,3,0.448
1453659_at,4,4,1,0.372
1453666_at,4,8,20,0.352
1453674_at,16,20,20,0.062
1453677_a_at,20,20,5,0.348
1453678_at,12,16,20,0.468
1453683_a_at,8,8,2,0.734
1453686_x_at,20,20,5,0.759
1453710_at,0,20,20,0.544
1453712_a_at,8,8,2,0.527
1453714_a_at,20,20,5,0.333
1453721_a_at,0,0,0,0.351
1453722_s_at,0,0,0,0.056
1453723_x_at,12,12,3,0.114
1453724_a_at,16,16,4,0.033
1453725_a_at,20,20,5,0.437
1453728_a_at,4,4,1,0.124
1453729_a_at,12,16,20,0.661
1453731_a_at,4,4,1,0.175
1453733_a_at,4,4,1,0.092
1453740_a_at,8,8,2,0.439
1453741_x_at,0,0,0,0.535
1453744_a_at,16,16,4,0.143
1453748_a_at,8,12,20,0.348
1453750_x_at,0,16,20,0.561
1453752_at,16,16,4,0.177
1453753_at,0,0,0,0.624
1453758_at,0,0,0,0.564
1453767_a_at,20,20,5,0.337
1453768_a_at,0,0,0,0.165
1453772_at,12,16,20,0.282
1453777_a_at,16,20,20,0.028
1453780_at,12,16,20,0.692
1453784_at,4,12,20,0.706
1453788_at,8,12,20,0.646
1453796_a_at,12,12,3,0.258
1453804_a_at,0,4,20,0.379
1453806_at,0,0,0,0.584
1453811_at,12,12,3,0.147
1453815_at,16,16,4,0.04
1453816_at,0,20,20,0.555
1453819_x_at,16,16,4,0.573
1453820_at,4,12,20,0.27
1453827_at,12,16,20,0.373
1453830_at,4,4,1,0.438
1453833_a_at,20,20,5,0.56
1453836_a_at,12,12,3,0.062
1453839_a_at,8,8,2,0.717
1453840_at,8,12,20,0.316
1453848_s_at,12,16,20,0.365
1453849_s_at,12,12,3,0.163
1453851_a_at,0,20,20,0.051
1453853_a_at,4,8,20,0.38
1453856_at,0,4,20,0.391
1453864_at,12,20,20,0.668
1453865_a_at,8,8,2,0.721
1453866_a_at,0,20,20,0.846
1453867_at,0,20,20,0.497
1453876_at,0,20,20,0.749
1453881_x_at,12,12,3,0.693
1453886_a_at,4,4,1,0.783
1453887_a_at,0,4,20,0.613
1453891_at,16,16,4,0.182
1453901_at,0,4,20,0.905
1453902_at,12,16,20,0.4
1453911_at,12,12,3,0.109
1453913_a_at,8,8,2,0.274
1453914_at,12,20,20,0.793
1453915_a_at,0,0,0,0.411
1453920_a_at,4,4,1,0.057
1453924_a_at,12,16,20,0.828
1453928_a_at,0,0,0,0.616
1453939_x_at,0,0,0,0.579
1453943_a_at,0,0,0,0.818
1453946_a_at,12,12,3,0.687
1453950_a_at,4,4,1,0.365
1453954_a_at,4,4,1,0.297
1453956_a_at,0,4,20,0.489
1453957_a_at,4,4,1,0.315
1453960_a_at,12,12,3,0.325
1453962_at,12,12,3,0.383
1453972_x_at,4,4,1,0.249
1453977_at,0,20,20,0.082
1453981_at,12,16,20,0.152
1453985_at,8,8,2,0.622
1453986_at,0,4,20,0.359
1453988_a_at,16,20,20,0.283
1453989_at,4,4,1,0.471
1453991_at,20,20,5,0.166
1453993_a_at,12,12,3,0.228
1453995_a_at,20,20,5,0.763
1453996_a_at,16,20,20,0.67
1453997_a_at,12,12,3,0.307
