ProbeID,Lower_Bound,Upper_Bound,Phase_class,P_value
1420605_at,12,12,3,0.269
1420624_a_at,12,12,3,0.172
1420625_at,12,12,3,0.49
1420677_x_at,12,12,3,0.488
1420691_at,12,12.4,3,0.131
1420692_at,12,12,3,0.402
1420695_at,12,12,3,0.161
1420701_at,12,12,3,0.552
1420709_s_at,12,12,3,0.233
1420714_at,12,12,3,0.3
1420715_a_at,12,12,3,0.476
1420740_at,12,12,3,0.409
1420746_at,12,12,3,0.468
1420764_at,12,12,3,0.229
1420769_at,12,12,3,0.292
1420771_at,12,12,3,0.534
1420776_a_at,12,12,3,0.676
1420786_a_at,12,12,3,0.707
1420797_at,12,12,3,0.304
1420836_at,12,12,3,0.214
1420843_at,12,12,3,0.334
1420848_at,12,12,3,0.819
1420878_a_at,12,12,3,0.031
1420879_a_at,12,12,3,0.062
1420892_at,12,12,3,0.604
1420925_at,12,12,3,0.359
1420931_at,12,12,3,0.569
1420958_at,12,12,3,0.367
1420977_at,12,12,3,0.581
1420984_at,12,12,3,0.219
1420988_at,12,12,3,0.421
1420993_at,12,12,3,0.432
1421000_at,12,12,3,0.335
1421006_at,12,12,3,0.707
1421043_s_at,12,12,3,0.111
1421053_at,12,12,3,0.66
1421057_at,12,12,3,0.226
1421062_s_at,12,12,3,0.317
1421074_at,12,12,3,0.066
1421075_s_at,12,12,3,0.257
1421086_at,12,12,3,0.121
1421087_at,12,12,3,0.373
1421090_at,12,12,3,0.045
1421093_at,12,12,3,0.202
1421095_a_at,12,12,3,0.256
1421099_at,12,12,3,0.321
1421107_at,12,12,3,0.675
1421108_at,12,12,3,0.307
1421121_at,12,12,3,0.468
1421122_at,12,12,3,0.937
1421125_at,12,12,3,0.208
1421128_at,12,12,3,0.361
1421130_at,12,12,3,0.265
1421154_at,12,12,3,0.433
1421163_a_at,12,12,3,0.488
1421175_at,12,12,3,0.179
1421222_at,12,12,3,0.067
1421225_a_at,12,12,3,0.018
1421232_at,12,12,3,0.848
1421264_at,12,12,3,0.152
1421279_at,12,12,3,0.423
1421280_at,12,12,3,0.632
1421283_at,12,12,3,0.673
1421298_a_at,12,12,3,0.104
1421312_a_at,12,12,3,0.601
1421330_at,12,12,3,0.781
1421340_at,12,12,3,0.645
1421344_a_at,12,12,3,0.261
1421355_at,12,12,3,0.197
1421363_at,12,12,3,0.145
1421382_at,12,12,3,0.132
1421385_a_at,12,12,3,0.179
1421406_at,12,12,3,0.263
1421414_a_at,12,12,3,0.482
1421417_s_at,12,12,3,0.593
1421425_a_at,12,12,3,0.316
1421453_at,12,12,3,0.227
1421458_at,12,12,3,0.659
1421486_at,12,12,3,0.161
1421512_at,12,12,3,0.379
1421529_a_at,12,12,3,0.13
1421552_at,12,12,3,0.656
1421565_at,12,12,3,0.107
1421567_at,12,12,3,0.421
1421574_at,12,12,3,0.18
1421580_at,12,12,3,0.456
1421587_at,12,12,3,0.259
1421590_at,12,12,3,0.683
1421605_a_at,12,12,3,0.294
1421624_a_at,12,12,3,0.384
1421658_x_at,12,12,3,0.664
1421661_at,12,12,3,0.618
1421681_at,12,12,3,0.012
1421686_at,12,12,3,0.434
1421699_at,12,12,3,0.866
1421707_at,12,12,3,0.618
1421717_at,12,12,3,0.282
1421726_at,12,12,3,0.057
1421732_at,12,12,3,0.661
1421734_at,12,12,3,0.048
1421736_at,12,12,3,0.227
1421742_at,12,12,3,0.303
1421745_at,12,12,3,0.316
1421759_a_at,12,12,3,0.076
1421775_at,12,12,3,0.262
1421783_a_at,12,12,3,0.833
1421793_at,12,12,3,0.229
1421806_at,12,12,3,0.444
1421833_at,12,12,3,0.052
1421834_at,12,12,3,0.347
1421843_at,12,12,3,0.489
1421844_at,12,12,3,0.033
1421856_at,12,12,3,0.574
1421864_at,12,12,3,0.309
1421865_at,12,12,3,0.43
1421868_a_at,12,12,3,0.791
1421901_at,12,12,3,0.613
1421904_at,12,12,3,0.563
1421905_at,12,12,3,0.123
1421926_at,12,12,3,0.302
1421944_a_at,12,12,3,0.77
1421959_s_at,12,12,3,0.278
1422001_at,12,12,3,0.584
1422040_at,12,12,3,0.28
1422043_at,12,12,3,0.324
1422071_at,12,12,3,0.112
1422076_at,12,12,3,0.075
1422088_at,12,12,3,0.491
1422101_at,12,12,3,0.512
1422106_a_at,12,12,3,0.607
1422113_at,12,12,3,0.281
1422114_at,12,12,3,0.598
1422130_at,12,12,3,0.9
1422146_at,12,12,3,0.31
1422148_at,12,12,3,0.419
1422154_at,12,12,3,0.694
1422164_at,12,12,3,0.604
1422170_at,12,12,3,0.495
1422175_at,12,12,3,0.194
1422181_at,12,12,3,0.109
1422183_a_at,12,12,3,0.203
1422193_at,12,12,3,0.1
1422220_at,12,12,3,0.302
1422224_at,12,12,3,0.538
1422226_at,12,12,3,0.616
1422230_s_at,12,12,3,0.411
1422232_at,12,12,3,0.187
1422236_at,12,12,3,0.227
1422238_at,12,12,3,0.11
1422250_at,12,12,3,0.192
1422271_at,12,12,3,0.06
1422291_at,12,12,3,0.521
1422292_at,12,12,3,0.017
1422297_at,12,12,3,0.15
1422309_a_at,12,12,3,0.108
1422311_a_at,12,12,3,0.507
1422316_at,12,12,3,0.522
1422332_at,12,12,3,0.291
1422353_at,12,12,3,0.472
1422370_at,12,12,3,0.487
1422371_at,12,12,3,0.135
1422384_at,12,12,3,0.045
1422399_a_at,12,12,3,0.697
1422402_a_at,12,12,3,0.098
1422417_at,12,12,3,0.569
1422429_at,12,12,3,0.373
1422454_at,12,12,3,0.62
1422462_at,12,12,3,0.306
1422470_at,12,12,3,0.006
1422471_at,12,12,3,0.037
1422482_at,12,12,3,0.007
1422496_at,12,12,3,0.521
1422502_at,12,12,3,0.362
1422503_s_at,12,12,3,0.119
1422508_at,12,12,3,0.194
1422524_at,12,12,3,0.297
1422530_at,12,12,3,0.287
1422531_at,12,12,3,0.601
1422554_at,12,12,3,0.268
1422555_s_at,12,12,3,0.077
1422557_s_at,12,12,3,0.025
1422564_at,12,12,3,0.165
1422581_at,12,12,3,0.21
1422585_at,12,12,3,0.477
1422592_at,12,12,3,0.379
1422604_at,12,12,3,0.228
1422631_at,12,12,3,0.051
1422648_at,12,12,3,0.249
1422657_at,12,12,3,0.034
1422693_a_at,12,12,3,0.091
1422705_at,12,12,3,0.181
1422709_a_at,12,12,3,0.352
1422720_at,12,12,3,0.159
1422728_at,12,12,3,0.305
1422731_at,12,12,3,0.201
1422735_at,12,12,3,0.261
1422737_at,12,12,3,0.175
1422738_at,12,12,3,0.361
1422745_at,12,12,3,0.156
1422790_at,12,12,3,0.087
1422811_at,12,12,3,0.091
1422826_at,12,12,3,0.524
1422829_at,12,12,3,0.187
1422846_at,12,12,3,0.322
1422869_at,12,12,3,0.374
1422893_at,12,12,3,0.701
1422903_at,12,12,3,0.476
1422917_at,12,12,3,0.429
1422918_at,12,12,3,0.582
1422929_s_at,12,12,3,0.532
1422936_at,12,12,3,0.271
1422940_x_at,12,12,3,0.332
1422942_at,12,12,3,0.279
1422944_a_at,12,12,3,0.655
1422960_at,12,12,3,0.248
1422965_at,12,12,3,0.241
1422972_s_at,12,12,3,0.333
1422977_at,12,12,3,0.522
1422979_at,12,12,3,0.294
1423024_at,12,12,3,0.304
1423028_at,12,12,3,0.262
1423050_s_at,12,12,3,0.219
1423060_at,12,12,3,0.495
1423061_at,12,12,3,0.164
1423063_at,12,12,3,0.501
1423066_at,12,12,3,0.279
1423069_at,12,12,3,0.585
1423074_at,12,12,3,0.333
1423102_a_at,12,12,3,0.548
1423119_at,12,12,3,0.02
1423122_at,12,12,3,0.137
1423123_at,12,12,3,0.621
1423124_x_at,12,12,3,0.461
1423134_at,12,12,3,0.086
1423147_at,12,12,3,0.097
1423178_at,12,12,3,0.561
1423200_at,12,12,3,0.03
1423213_at,12,12,3,0.116
1423216_a_at,12,12,3,0.048
1423225_at,12,12,3,0.605
1423233_at,12,12,3,0.722
1423244_at,12,12,3,0.366
1423249_at,12,12,3,0.652
1423258_at,12,12,3,0.465
1423261_at,12,12,3,0.346
1423275_at,12,12,3,0.481
1423276_at,12,12,3,0.386
1423298_at,12,12,3,0.278
1423301_at,12,12,3,0.612
1423304_a_at,12,12,3,0.258
1423309_at,12,12,3,0.255
1423315_at,12,12,3,0.459
1423330_at,12,12,3,0.317
1423350_at,12,12,3,0.491
1423364_a_at,12,12,3,0.103
1423374_at,12,12,3,0.422
1423383_a_at,12,12,3,0.393
1423388_at,12,12,3,0.109
1423396_at,12,12,3,0.779
1423397_at,12,12,3,0.187
1423401_at,12,12,3,0.086
1423402_at,12,12,3,0.335
1423420_at,12,12,3,0.197
1423432_at,12,12,3,0.223
1423453_at,12,12,3,0.371
1423474_at,12,12,3,0.307
1423481_at,12,12,3,0.458
1423497_at,12,12,3,0.65
1423501_at,12,12,3,0.044
1423521_at,12,12,3,0.183
1423533_a_at,12,12,3,0.317
1423549_at,12,12,3,0.059
1423592_at,12,12,3,0.325
1423603_at,12,12,3,0.506
1423617_at,12,12,3,0.031
1423631_at,12,12,3,0.539
1423645_a_at,12,12,3,0.368
1423649_at,12,12,3,0.523
1423653_at,12,12,3,0.281
1423671_at,12,12,3,0.643
1423679_at,12,12,3,0.493
1423701_at,12,12,3,0.58
1423710_at,12,12,3,0.096
1423736_a_at,12,12,3,0.101
1423749_s_at,12,12,3,0.082
1423763_x_at,12,12,3,0.21
1423778_at,12,12,3,0.552
1423784_at,12,12,3,0.277
1423799_at,12,12,3,0.049
1423812_s_at,12,12,3,0.271
1423827_s_at,12,12,3,0.026
1423830_a_at,12,12,3,0.719
1423836_at,12,12,3,0.695
1423866_at,12,12,3,0.249
1423867_at,12,12,3,0.158
1423896_a_at,12,12,3,0.824
1423935_x_at,12,12,3,0.837
1423948_at,12,12,3,0.403
1423956_at,12,12,3,0.062
1423959_at,12,12,3,0.47
1423973_a_at,12,12,3,0.1
1423991_at,12,12,3,0.261
1423994_at,12,12,3,0.29
1423999_at,12,12,3,0.386
1424008_a_at,12,12,3,0.327
1424009_at,12,12,3,0.416
1424015_at,12,12,3,0.247
1424028_at,12,12,3,0.101
1424040_at,12,12,3,0.173
1424058_at,12,12,3,0.4
1424080_at,12,12,3,0.269
1424081_at,12,12,3,0.123
1424089_a_at,12,12,3,0.236
1424096_at,12,12,3,0.555
1424100_s_at,12,12,3,0.515
1424115_at,12,12,3,0.108
1424123_at,12,12,3,0.171
1424133_at,12,12,3,0.188
1424141_at,12,12,3,0.279
1424167_a_at,12,12,3,0.699
1424198_at,12,12,3,0.426
1424211_at,12,12,3,0.053
1424213_at,12,12,3,0.447
1424220_a_at,12,12,3,0.25
1424227_at,12,12,3,0.26
1424233_at,12,12,3,0.351
1424244_at,12,12,3,0.545
1424247_at,12,12,3,0.237
1424254_at,12,12,3,0.813
1424265_at,12,12,3,0.33
1424297_at,12,12,3,0.448
1424303_at,12,12,3,0.095
1424331_at,12,12,3,0.694
1424338_at,12,12,3,0.056
1424345_s_at,12,12,3,0.661
1424351_at,12,12,3,0.085
1424352_at,12,12,3,0.417
1424356_a_at,12,12,3,0.182
1424369_at,12,12,3,0.565
1424384_a_at,12,12,3,0.074
1424387_at,12,12,3,0.66
1424404_at,12,12,3,0.248
1424416_at,12,12,3,0.045
1424418_at,12,12,3,0.392
1424432_at,12,12,3,0.352
1424460_s_at,12,12,3,0.345
1424469_a_at,12,12,3,0.099
1424472_at,12,12,3,0.305
1424473_at,12,12,3,0.299
1424509_at,12,12,3,0.152
1424514_at,12,12,3,0.32
1424574_at,12,12,3,0.007
1424581_at,12,12,3,0.326
1424588_at,12,12,3,0.551
1424592_a_at,12,12,3,0.506
1424599_at,12,12,3,0.66
1424609_a_at,12,12,3,0.787
1424624_at,12,12,3,0.04
1424625_a_at,12,12,3,0.339
1424632_a_at,12,12,3,0.141
1424659_at,12,12,3,0.004
1424667_a_at,12,12,3,0.562
1424671_at,12,12,3,0.484
1424684_at,12,12,3,0.04
1424691_at,12,12,3,0.228
1424702_a_at,12,12,3,0.282
1424711_at,12,12,3,0.343
1424712_at,12,12,3,0.009
1424724_a_at,12,12,3,0.295
1424741_s_at,12,12,3,0.735
1424750_at,12,12,3,0.527
1424792_at,12,12,3,0.38
1424795_a_at,12,12,3,0.156
1424796_at,12,12,3,0.191
1424801_at,12,12,3,0.437
1424802_a_at,12,12,3,0.087
1424803_at,12,12,3,0.627
1424819_a_at,12,12,3,0.137
1424824_at,12,12,3,0.256
1424826_s_at,12,12,3,0.544
1424829_at,12,12,3,0.585
1424838_at,12,12,3,0.193
1424844_at,12,12,3,0.299
1424858_at,12,12,3,0.783
1424860_at,12,12,3,0.474
1424867_a_at,12,12,3,0.288
1424875_at,12,12,3,0.611
1424877_a_at,12,12,3,0.007
1424898_at,12,12,3,0.285
1424914_at,12,12,3,0.025
1424915_s_at,12,12,3,0.165
1424922_a_at,12,12,3,0.051
1424937_at,12,12,3,0.269
1424938_at,12,12,3,0.228
1424951_at,12,12,3,0.277
1424968_at,12,12,3,0.674
1424969_s_at,12,12,3,0.704
1424971_at,12,12,3,0.185
1424982_a_at,12,12,3,0.824
1424988_at,12,12,3,0.385
1425011_x_at,12,12,3,0.07
1425013_at,12,12,3,0.723
1425031_at,12,12,3,0.863
1425047_a_at,12,12,3,0.61
1425058_at,12,12,3,0.29
1425080_at,12,12,3,0.478
1425107_a_at,12,12,3,0.267
1425108_a_at,12,12,3,0.327
1425134_a_at,12,12,3,0.101
1425174_at,12,12,3,0.652
1425179_at,12,12,3,0.31
1425184_at,12,12,3,0.174
1425191_at,12,12,3,0.144
1425211_at,12,12,3,0.053
1425219_x_at,12,12,3,0.365
1425225_at,12,12,3,0.396
1425232_x_at,12,12,3,0.031
1425256_a_at,12,12,3,0.406
1425260_at,12,12,3,0.641
1425271_at,12,12,3,0.16
1425277_at,12,12,3,0.062
1425285_a_at,12,12,3,0.364
1425294_at,12,12,3,0.219
1425319_s_at,12,12,3,0.099
1425321_a_at,12,12,3,0.057
1425328_at,12,12,3,0.533
1425362_at,12,12,3,0.054
1425369_a_at,12,12,3,0.275
1425389_a_at,12,12,3,0.382
1425392_a_at,12,12,3,0.493
1425398_at,12,12,3,0.366
1425407_s_at,12,12,3,0.316
1425424_at,12,12,3,0.189
1425452_s_at,12,12,3,0.186
1425453_x_at,12,12,3,0.532
1425458_a_at,12,12,3,0.193
1425462_at,12,12,3,0.06
1425469_a_at,12,12,3,0.192
1425471_x_at,12,12,3,0.103
1425478_x_at,12,12,3,0.372
1425507_at,12,12,3,0.243
1425510_at,12,12,3,0.651
1425513_at,12,12,3,0.266
1425520_a_at,12,12,3,0.324
1425523_at,12,12,3,0.376
1425529_s_at,12,12,3,0.026
1425547_a_at,12,12,3,0.421
1425558_at,12,12,3,0.712
1425595_at,12,12,3,0.171
1425617_at,12,12,3,0.41
1425622_at,12,12,3,0.615
1425638_at,12,12,3,0.37
1425646_at,12,12,3,0.215
1425655_at,12,12,3,0.459
1425668_a_at,12,12,3,0.073
1425679_a_at,12,12,3,0.56
1425691_at,12,12,3,0.706
1425717_at,12,12,3,0.112
1425728_at,12,12,3,0.299
1425729_at,12,12,3,0.415
1425738_at,12,12,3,0.268
1425753_a_at,12,12,3,0.285
1425782_at,12,12,3,0.152
1425785_a_at,12,12,3,0.178
1425813_at,12,12,3,0.211
1425817_a_at,12,12,3,0.657
1425833_a_at,12,12,3,0.654
1425854_x_at,12,12,3,0.135
1425859_a_at,12,12,3,0.241
1425865_a_at,12,12,3,0.269
1425881_at,12,12,3,0.364
1425897_at,12,12,3,0.93
1425928_at,12,12,3,0.421
1425934_a_at,12,12,3,0.081
1425943_at,12,12,3,0.681
1425957_x_at,12,12,3,0.772
1425985_s_at,12,12,3,0.637
1425989_a_at,12,12,3,0.358
1425995_s_at,12,12,3,0.105
1426006_at,12,12,3,0.29
1426027_a_at,12,12,3,0.37
1426047_a_at,12,12,3,0.762
1426052_at,12,12,3,0.582
1426056_at,12,12,3,0.442
1426057_a_at,12,12,3,0.107
1426106_a_at,12,12,3,0.368
1426107_at,12,12,3,0.461
1426138_a_at,12,12,3,0.15
1426145_at,12,12,3,0.226
1426164_a_at,12,12,3,0.064
1426221_at,12,12,3,0.439
1426241_a_at,12,12,3,0.563
1426259_at,12,12,3,0.355
1426289_at,12,12,3,0.211
1426292_at,12,12,3,0.443
1426304_x_at,12,12,3,0.836
1426316_at,12,12,3,0.402
1426318_at,12,12,3,0.42
1426337_a_at,12,12,3,0.472
1426355_a_at,12,12,3,0.167
1426359_at,12,12,3,0.231
1426361_at,12,12,3,0.089
1426381_at,12,12,3,0.189
1426401_at,12,12,3,0.112
1426407_at,12,12,3,0.116
1426417_at,12,12,3,0.196
1426428_at,12,12,3,0.233
1426445_at,12,12,3,0.012
1426457_at,12,12,3,0.263
1426484_at,12,12.4,3,0.57
1426486_at,12,12,3,0.387
1426488_at,12,12,3,0.603
1426489_s_at,12,12,3,0.16
1426506_at,12,12,3,0.462
1426525_at,12,12,3,0.14
1426529_a_at,12,12,3,0.173
1426547_at,12,12,3,0.525
1426576_at,12,12,3,0.599
1426580_at,12,12,3,0.459
1426584_a_at,12,12,3,0.229
1426606_at,12,12,3,0.078
1426625_at,12,12,3,0.436
1426669_at,12,12,3,0.226
1426676_s_at,12,12,3,0.575
1426678_at,12,12,3,0.38
1426683_at,12,12.4,3,0.136
1426690_a_at,12,12,3,0.102
1426703_at,12,12,3,0.58
1426705_s_at,12,12,3,0.102
1426709_a_at,12,12,3,0.548
1426751_s_at,12,12,3,0.042
1426760_at,12,12,3,0.227
1426773_at,12,12,3,0.098
1426826_at,12,12,3,0.391
1426854_a_at,12,12,3,0.205
1426855_at,12,12,3,0.336
1426887_at,12,12,3,0.514
1426908_at,12,12,3,0.039
1426910_at,12,12,3,0.098
1426912_at,12,12,3,0.133
1426923_at,12,12,3,0.212
1426965_at,12,12,3,0.579
1426967_at,12,12,3,0.273
1426987_at,12,12,3,0.177
1426992_at,12,12,3,0.081
1427001_s_at,12,12,3,0.732
1427002_s_at,12,12,3,0.04
1427059_at,12,12,3,0.503
1427091_at,12,12,3,0.64
1427128_at,12,12,3,0.158
1427130_x_at,12,12,3,0.052
1427135_at,12,12,3,0.257
1427141_at,12,12,3,0.536
1427147_at,12,12,3,0.617
1427163_at,12,12,3,0.412
1427166_a_at,12,12,3,0.402
1427170_at,12,12,3,0.174
1427185_at,12,12,3,0.284
1427202_at,12,12,3,0.027
1427213_at,12,12,3,0.369
1427220_a_at,12,12,3,0.605
1427222_a_at,12,12,3,0.266
1427224_at,12,12,3,0.523
1427226_at,12,12,3,0.091
1427231_at,12,12,3,0.058
1427243_at,12,12,3,0.51
1427244_at,12,12,3,0.505
1427277_at,12,12,3,0.116
1427281_at,12,12,3,0.411
1427303_at,12,12,3,0.416
1427306_at,12,12,3,0.574
1427317_at,12,12,3,0.424
1427336_at,12,12,3,0.066
1427342_at,12,12,3,0.189
1427350_a_at,12,12,3,0.86
1427367_at,12,12,3,0.426
1427369_at,12,12,3,0.236
1427386_at,12,12,3,0.399
1427393_at,12,12,3,0.765
1427425_at,12,12,3,0.158
1427438_at,12,12,3,0.509
1427444_at,12,12,3,0.453
1427453_at,12,12,3,0.43
1427458_at,12,12,3,0.184
1427473_at,12,12,3,0.151
1427477_at,12,12,3,0.075
1427480_at,12,12,3,0.214
1427489_at,12,12,3,0.367
1427506_at,12,12,3,0.693
1427509_at,12,12,3,0.314
1427538_at,12,12,3,0.824
1427539_a_at,12,12,3,0.127
1427540_at,12,12,3,0.159
1427591_at,12,12,3,0.532
1427615_at,12,12,3,0.546
1427624_s_at,12,12,3,0.197
1427674_a_at,12,12,3,0.246
1427675_at,12,12,3,0.742
1427680_a_at,12,12,3,0.416
1427687_at,12,12,3,0.114
1427700_x_at,12,12,3,0.062
1427701_a_at,12,12,3,0.364
1427703_at,12,12,3,0.205
1427707_a_at,12,12,3,0.222
1427716_at,12,12,3,0.62
1427738_at,12,12,3,0.616
1427747_a_at,12,12,3,0.183
1427755_at,12,12,3,0.36
1427759_a_at,12,12,3,0.203
1427760_s_at,12,12,3,0.466
1427786_at,12,12,3,0.532
1427800_at,12,12,3,0.264
1427810_at,12,12,3,0.326
1427811_at,12,12,3,0.535
1427822_a_at,12,12,3,0.048
1427888_a_at,12,12,3,0.036
1427894_at,12,12,3,0.32
1427897_s_at,12,12,3,0.262
1427898_at,12,12,3,0.493
1427900_at,12,12,3,0.764
1427932_s_at,12,12,3,0.473
1427935_at,12,12,3,0.538
1427945_at,12,12,3,0.148
1427946_s_at,12,12,3,0.249
1427948_a_at,12,12,3,0.719
1427956_at,12,12,3,0.356
1427957_at,12,12,3,0.262
1428020_at,12,12,3,0.322
1428024_at,12,12.4,3,0.319
1428029_a_at,12,12,3,0.069
1428036_at,12,12,3,0.671
1428071_at,12,12,3,0.436
1428072_a_at,12,12,3,0.569
1428093_at,12,12,3,0.814
1428117_x_at,12,12,3,0.403
1428128_at,12,12,3,0.192
1428138_s_at,12,12,3,0.431
1428181_at,12,12,3,0.221
1428201_at,12,12,3,0.131
1428237_at,12,12,3,0.202
1428266_at,12,12,3,0.192
1428288_at,12,12,3,0.01
1428320_at,12,12,3,0.719
1428333_at,12,12,3,0.312
1428353_at,12,12,3,0.504
1428368_at,12,12,3,0.147
1428379_at,12,12,3,0.381
1428388_at,12,12,3,0.504
1428402_at,12,12,3,0.466
1428452_at,12,12,3,0.411
1428453_at,12,12,3,0.416
1428456_at,12,12,3,0.673
1428468_at,12,12,3,0.35
1428510_at,12,12,3,0.383
1428526_at,12,12,3,0.598
1428575_at,12,12,3,0.027
1428585_at,12,12,3,0.442
1428591_at,12,12,3,0.417
1428616_at,12,12,3,0.222
1428674_at,12,12,3,0.484
1428697_at,11.6,12,3,0.281
1428698_at,12,12,3,0.726
1428708_x_at,12,12,3,0.265
1428709_a_at,12,12,3,0.295
1428776_at,12,12,3,0.171
1428780_at,12,12,3,0.051
1428788_at,12,12,3,0.045
1428816_a_at,12,12,3,0.689
1428850_x_at,12,12,3,0.223
1428907_at,12,12,3,0.342
1428929_s_at,12,12,3,0.619
1428997_at,12,12,3,0.413
1429002_at,12,12,3,0.218
1429005_at,12,12,3,0.414
1429039_s_at,12,12,3,0.101
1429052_at,12,12,3,0.323
1429080_at,12,12,3,0.249
1429117_at,12,12,3,0.125
1429199_s_at,12,12,3,0.287
1429207_at,12,12,3,0.568
1429280_at,12,12,3,0.475
1429388_at,12,12,3,0.282
1429412_at,12,12,3,0.101
1429456_a_at,12,12,3,0.458
1429457_at,12,12,3,0.589
1429491_s_at,12,12,3,0.423
1429582_at,12,12,3,0.064
1429643_a_at,12,12,3,0.538
1429832_at,12,12,3,0.899
1429976_at,12,12,3,0.441
1430147_a_at,12,12,3,0.428
1430326_s_at,12,12,3,0.661
1430354_x_at,12,12,3,0.371
1430437_a_at,12,12,3,0.114
1430656_a_at,12,12,3,0.111
1430824_at,12,12,3,0.563
1430838_x_at,12,12,3,0.174
1430956_at,12,12,3,0.379
1430962_at,12,12,3,0.336
1431012_a_at,12,12,3,0.301
1431092_at,12,12,3,0.686
1431124_at,12,12,3,0.18
1431135_at,12,12,3,0.189
1431170_at,12,12,3,0.365
1431182_at,12,12,3,0.526
1431191_a_at,12,12,3,0.193
1431295_a_at,12,12,3,0.406
1431314_a_at,12,12,3,0.158
1431382_a_at,12,12,3,0.161
1431395_a_at,12,12,3,0.629
1431415_a_at,12,12,3,0.134
1431609_a_at,12,12,3,0.357
1431619_a_at,12,12,3,0.346
1431697_at,12,12,3,0.341
1431700_at,12,12,3,0.078
1431725_at,12,12,3,0.283
1431773_at,12,12,3,0.047
1431803_at,12,12,3,0.287
1431824_at,12,12,3,0.356
1431828_a_at,12,12,3,0.146
1431885_a_at,12,12,3,0.507
1431890_a_at,12,12,3,0.44
1431917_at,12,12,3,0.108
1431933_a_at,12,12,3,0.561
1432029_a_at,12,12,3,0.186
1432188_s_at,12,12,3,0.536
1432189_a_at,12,12,3,0.782
1432195_s_at,12,12,3,0.275
1432249_a_at,12,12,3,0.261
1432329_a_at,12,12,3,0.506
1432444_a_at,12,12,3,0.609
1432486_a_at,12,12,3,0.762
1432503_a_at,12,12,3,0.633
1432634_at,12,12,3,0.014
1432834_at,12,12,3,0.443
1432849_at,12,12,3,0.52
1433139_at,12,12,3,0.509
1433493_at,12,12,3,0.548
1433520_at,12,12,3,0.386
1433538_at,12,12,3,0.147
1433541_a_at,12,12,3,0.051
1433546_at,12,12,3,0.023
1433584_at,12,12,3,0.173
1433591_at,12,12,3,0.306
1433613_at,12,12,3,0.052
1433627_at,12,12,3,0.297
1433628_at,12,12,3,0.361
1433729_x_at,12,12,3,0.606
1433737_at,12,12,3,0.129
1433765_at,12,12,3,0.478
1433785_at,12,12,3,0.767
1433786_x_at,12,12,3,0.03
1433808_at,12,12,3,0.385
1433816_at,12,12,3,0.452
1433834_at,12,12,3,0.84
1433867_at,12,12,3,0.195
1433880_at,12,12,3,0.271
1433892_at,12,12,3,0.399
1433912_at,12,12,3,0.73
1433951_at,12,12,3,0.195
1433952_at,12,12,3,0.115
1434003_a_at,12,12,3,0.539
1434009_at,12,12,3,0.007
1434017_at,12,12,3,0.37
1434035_at,12,12,3,0.356
1434053_x_at,12,12,3,0.308
1434054_at,12,12,3,0.457
1434060_at,12,12,3,0.257
1434074_x_at,12,12,3,0.605
1434119_at,12,12,3,0.542
1434145_s_at,12,12.4,3,0.205
1434150_a_at,12,12,3,0.206
1434151_at,12,12,3,0.309
1434162_at,12,12,3,0.459
1434212_at,12,12,3,0.25
1434254_at,12,12,3,0.408
1434312_at,12,12,3,0.506
1434324_x_at,12,12,3,0.686
1434345_at,12,12,3,0.159
1434348_at,12,12,3,0.462
1434378_a_at,12,12,3,0.469
1434392_at,12,12,3,0.053
1434416_a_at,12,12,3,0.403
1434449_at,12,12,3,0.205
1434484_at,12,12,3,0.247
1434510_at,12,12,3,0.07
1434514_at,12,12,3,0.712
1434515_at,11.6,12,3,0.129
1434517_at,12,12,3,0.56
1434585_at,12,12,3,0.735
1434586_a_at,12,12,3,0.192
1434587_x_at,12,12,3,0.177
1434609_at,12,12,3,0.474
1434694_at,12,12,3,0.81
1434702_at,12,12,3,0.071
1434735_at,12,12,3,0.419
1434736_at,12,12,3,0.01
1434772_at,12,12,3,0.244
1434777_at,12,12,3,0.122
1434803_a_at,12,12,3,0.523
1434821_at,12,12,3,0.25
1434866_x_at,12,12,3,0.586
1434868_at,12,12,3,0.649
1434882_at,12,12,3,0.282
1434886_at,12,12,3,0.027
1434898_at,12,12,3,0.048
1434899_s_at,12,12,3,0.044
1434920_a_at,12,12,3,0.255
1434924_at,12,12,3,0.362
1434935_at,12,12,3,0.094
1434941_s_at,12,12,3,0.125
1434953_at,12,12,3,0.224
1435007_s_at,12,12,3,0.009
1435067_at,12,12,3,0.219
1435102_a_at,12,12,3,0.357
1435122_x_at,12,12,3,0.449
1435216_a_at,12,12,3,0.438
1435252_at,12,12,3,0.763
1435306_a_at,12,12,3,0.092
1435309_at,12,12,3,0.407
1435316_at,12,12,3,0.105
1435341_at,12,12,3,0.397
1435347_at,12,12,3,0.292
1435371_x_at,12,12,3,0.199
1435376_at,12,12,3,0.163
1435414_s_at,12,12,3,0.85
1435417_at,12,12,3,0.09
1435442_at,12,12,3,0.491
1435444_at,12,12,3,0.501
1435496_at,12,12,3,0.252
1435527_at,12,12,3,0.594
1435567_at,12,12,3,0.592
1435611_x_at,12,12,3,0.065
1435622_at,12,12,3,0.298
1435626_a_at,12,12,3,0.044
1435639_at,12,12,3,0.168
1435681_s_at,12,12,3,0.825
1435690_at,12,12,3,0.703
1435734_x_at,12,12,3,0.637
1435737_a_at,12,12,3,0.386
1435780_at,12,12,3,0.043
