ProbeID,Lower_bound,Upper_bound,Phase_class,P_value
1428090_at,8,8,2,0.048
1437747_at,8,8,2,0.048
1449771_at,8,8,2,0.048
1422525_at,12,12,3,0.048
1415946_at,16,16,4,0.048
1439371_x_at,16,16,4,0.048
1456226_x_at,16,16,4,0.048
1417333_at,20,20,5,0.048
1427040_at,20,20,5,0.048
1436971_x_at,20,20,5,0.048
1418773_at,0,20,20,0.048
1419433_at,0,4,20,0.048
1420928_at,16,20,20,0.048
1422597_at,12,16,20,0.048
1431921_a_at,0,4,20,0.048
1439257_x_at,0,20,20,0.048
AFFX-BioDn-3_at,16,20,20,0.048
1427736_a_at,0,0,0,0.049
1452561_at,0,0,0,0.049
1415697_at,8,8,2,0.049
1427932_s_at,8,8,2,0.049
1453836_a_at,8,8,2,0.049
1417512_at,12,12,3,0.049
1417722_at,12,12,3,0.049
1438244_at,12,12,3,0.049
1451974_at,12,12,3,0.049
1452843_at,12,12,3,0.049
1454621_s_at,12,12,3,0.049
1460388_at,12,12,3,0.049
1423049_a_at,16,16,4,0.049
1428127_at,16,16,4,0.049
1419956_at,20,20,5,0.049
1416545_at,8,12,20,0.049
1417010_at,12,16,20,0.049
1420688_a_at,0,4,20,0.049
1423868_at,4,8,20,0.049
1425609_at,0,4,20,0.049
1425631_at,16,20,20,0.049
1427265_at,16,20,20,0.049
1427983_at,16,20,20,0.049
1429623_at,4,8,20,0.049
1433612_at,12,16,20,0.049
1438934_x_at,16,20,20,0.049
1425891_a_at,0,0,0,0.05
1437992_x_at,0,0,0,0.05
1422663_at,4,4,1,0.05
1433492_at,4,4,1,0.05
1433883_at,4,4,1,0.05
1415892_at,12,12,3,0.05
1422392_at,12,12,3,0.05
1425536_at,12,12,3,0.05
1422153_a_at,16,16,4,0.05
1437164_x_at,16,16,4,0.05
1419322_at,20,20,5,0.05
1421538_at,20,20,5,0.05
1417911_at,4,8,20,0.05
1420691_at,0,4,20,0.05
1422070_at,4,8,20,0.05
1424356_a_at,16,20,20,0.05
1426177_a_at,16,20,20,0.05
1435176_a_at,16,20,20,0.05
1424765_at,0,0,0,0.051
1418982_at,4,4,1,0.051
1430829_s_at,4,4,1,0.051
1449823_at,4,4,1,0.051
1450399_at,4,4,1,0.051
1422077_at,8,8,2,0.051
1428380_at,8,8,2,0.051
1431686_a_at,8,8,2,0.051
1435853_at,8,8,2,0.051
1438199_at,8,8,2,0.051
1452008_at,8,8,2,0.051
1417602_at,12,12,3,0.051
1427921_s_at,12,12,3,0.051
1436674_at,12,12,3,0.051
1437847_x_at,12,12,3,0.051
1449898_at,12,12,3,0.051
1455013_at,12,12,3,0.051
1433783_at,16,16,4,0.051
1449542_at,16,16,4,0.051
1423360_at,20,20,5,0.051
1416514_a_at,0,4,20,0.051
1422943_a_at,16,20,20,0.051
1424851_at,4,8,20,0.051
1448005_at,16,20,20,0.051
1460737_at,4,8,20,0.051
1422638_s_at,0,0,0,0.052
1416226_at,4,4,1,0.052
1420652_at,4,4,1,0.052
1429782_at,4,4,1,0.052
1433908_a_at,4,4,1,0.052
1460168_at,4,4,1,0.052
1417566_at,8,8,2,0.052
1419372_at,8,8,2,0.052
1423245_at,8,8,2,0.052
1424937_at,8,8,2,0.052
1435322_at,8,8,2,0.052
1452400_a_at,8,8,2,0.052
1460728_s_at,8,8,2,0.052
1419103_a_at,12,12,3,0.052
1434824_at,12,12,3,0.052
1434839_s_at,12,12,3,0.052
1419473_a_at,16,16,4,0.052
1435250_at,16,16,4,0.052
1452204_at,16,16,4,0.052
1418455_at,20,20,5,0.052
1426809_at,20,20,5,0.052
1416583_at,16,20,20,0.052
1419869_s_at,12,16,20,0.052
1420483_at,4,8,20,0.052
1421762_at,12,16,20,0.052
1424298_at,8,12,20,0.052
1424982_a_at,4,8,20,0.052
1425234_at,0,20,20,0.052
1427250_at,4,8,20,0.052
1430818_at,16,20,20,0.052
1421760_at,0,0,0,0.053
1449520_at,0,0,0,0.053
1452035_at,0,0,0,0.053
1416497_at,4,4,1,0.053
1427031_s_at,4,4,1,0.053
1428335_a_at,4,4,1,0.053
1435729_at,4,4,1,0.053
1437853_x_at,4,4,1,0.053
1448633_at,4,4,1,0.053
1448372_a_at,8,8,2,0.053
1448448_a_at,8,8,2,0.053
1450392_at,8,8,2,0.053
1434736_at,12,12,3,0.053
1428230_at,16,16,4,0.053
1448638_at,16,16,4,0.053
1451259_at,16,16,4,0.053
1455298_at,16,16,4,0.053
1424700_at,20,20,5,0.053
1420686_at,0,4,20,0.053
1421987_at,4,8,20,0.053
1424990_at,0,20,20,0.053
1427873_at,8,12,20,0.053
1437938_x_at,4,12,20,0.053
1438524_x_at,4,8,20,0.053
1448822_at,4,8,20,0.053
1449128_at,0,20,20,0.053
1451633_a_at,0,20,20,0.053
1454778_x_at,12,16,20,0.053
1454890_at,16,20,20,0.053
1455371_at,0,4,20,0.053
1456275_at,16,20,20,0.053
1417365_a_at,0,0,0,0.054
1422445_at,0,0,0,0.054
1424279_at,0,0,0,0.054
1427374_at,0,0,0,0.054
1418188_a_at,4,4,1,0.054
1422622_at,4,4,1,0.054
1421307_at,8,8,2,0.054
1424545_at,8,8,2,0.054
1425358_at,8,8,2,0.054
1435137_s_at,8,8,2,0.054
1415711_at,12,12,3,0.054
1427025_at,12,12,3,0.054
1428452_at,12,12,3,0.054
1451191_at,12,12,3,0.054
1424226_at,16,16,4,0.054
1438386_x_at,16,16,4,0.054
1450102_a_at,16,16,4,0.054
1427964_at,20,20,5,0.054
1448554_s_at,20,20,5,0.054
1424352_at,12,16,20,0.054
1426006_at,12,16,20,0.054
1426247_at,0,4,20,0.054
1427342_at,12,16,20,0.054
1427675_at,16,20,20,0.054
1456566_x_at,4,8,20,0.054
1416463_at,4,4,1,0.055
1423822_a_at,4,4,1,0.055
1452360_a_at,4,4,1,0.055
1416005_at,8,8,2,0.055
1416891_at,8,8,2,0.055
1451747_a_at,8,8,2,0.055
1452264_at,8,8,2,0.055
1424886_at,12,12,3,0.055
1417104_at,16,16,4,0.055
1427069_at,16,16,4,0.055
1427954_at,16,16,4,0.055
1435243_at,16,16,4,0.055
1437651_a_at,16,16,4,0.055
1439406_x_at,20,20,5,0.055
1456241_a_at,20,20,5,0.055
1417496_at,0,4,20,0.055
1417872_at,16,20,20,0.055
1426555_at,4,8,20,0.055
1427457_a_at,12,16,20,0.055
1428209_at,12,16,20,0.055
1448221_at,4,8,20,0.055
1418107_at,0,0,0,0.056
1448215_a_at,0,0,0,0.056
1417394_at,4,4,1,0.056
1417963_at,4,4,1,0.056
1425159_at,4,4,1,0.056
1415735_at,8,8,2,0.056
1416321_s_at,8,8,2,0.056
1455129_at,8,8,2,0.056
1456412_a_at,8,8,2,0.056
1426889_at,12,12,3,0.056
1455100_at,12,12,3,0.056
1436801_x_at,16,16,4,0.056
1418670_s_at,20,20,5,0.056
1448714_at,20,20,5,0.056
1423805_at,0,20,20,0.056
1430025_at,0,4,20,0.056
1448754_at,0,20,20,0.056
1419112_at,0,0,0,0.057
1423071_x_at,4,4,1,0.057
1439255_s_at,4,4,1,0.057
1450812_at,4,4,1,0.057
1451526_at,4,4,1,0.057
1415975_at,8,8,2,0.057
1451844_at,8,8,2,0.057
1419070_at,12,12,3,0.057
1424469_a_at,12,12,3,0.057
1454796_at,12,12,3,0.057
1418952_at,16,16,4,0.057
1426640_s_at,16,16,4,0.057
1428309_s_at,16,16,4,0.057
1437288_at,16,16,4,0.057
1421788_x_at,20,20,5,0.057
1429514_at,20,20,5,0.057
1450344_a_at,20,20,5,0.057
1417499_at,8,12,20,0.057
1417820_at,16,20,20,0.057
1418551_at,4,8,20,0.057
1421408_at,4,8,20,0.057
1421545_a_at,8,12,20,0.057
1423124_x_at,0,4,20,0.057
1423775_s_at,8,12,20,0.057
1423823_at,12,16,20,0.057
1424754_at,0,4,20,0.057
1426165_a_at,16,20,20,0.057
1426376_at,8,12,20,0.057
1427226_at,16,20,20,0.057
1434732_x_at,16,20,20,0.057
1450977_s_at,4,8,20,0.057
1452050_at,0,20,20,0.057
1422220_at,0,0,0,0.058
1449574_a_at,4,4,1,0.058
1426394_at,8,8,2,0.058
1436890_at,8,8,2,0.058
1416923_a_at,12,12,3,0.058
1424671_at,12,12,3,0.058
1430454_x_at,12,12,3,0.058
1434542_at,12,12,3,0.058
1434799_x_at,12,12,3,0.058
1460337_at,12,12,3,0.058
1418092_s_at,16,16,4,0.058
1451558_at,16,16,4,0.058
1460645_at,16,16,4,0.058
1425383_a_at,20,20,5,0.058
1417864_at,4,8,20,0.058
1420524_a_at,0,4,20,0.058
1425212_a_at,8,12,20,0.058
1425927_a_at,0,20,20,0.058
1426259_at,8,12,20,0.058
1437039_at,0,4,20,0.058
1449935_a_at,8,12,20,0.058
1450400_at,4,8,20,0.058
1452624_at,12,16,20,0.058
1454184_a_at,8,12,20,0.058
1420353_at,4,4,1,0.059
1422079_at,4,4,1,0.059
1434005_at,4,4,1,0.059
1449912_at,4,4,1,0.059
1435442_at,8,8,2,0.059
1448780_at,8,8.4,2,0.059
1416110_at,12,12,3,0.059
1419339_at,12,12,3,0.059
1417884_at,16,16,4,0.059
1423990_at,16,16,4,0.059
1424785_at,16,16,4,0.059
1435448_at,16,16,4,0.059
1434087_at,20,20,5,0.059
1451970_at,20,20,5,0.059
1415996_at,4,8,20,0.059
1418300_a_at,12,16,20,0.059
1421963_a_at,12,16,20,0.059
1423872_a_at,0,20,20,0.059
1424420_at,8,12,20,0.059
1426902_at,4,8,20,0.059
1427608_a_at,16,20,20,0.059
1448298_at,0,20,20,0.059
1449531_at,8,12,20,0.059
1419157_at,0,0,0,0.06
1433645_at,0,0,0,0.06
1418357_at,4,4,1,0.06
1420715_a_at,4,4,1,0.06
1449309_at,4,4,1,0.06
1449379_at,4,4,1,0.06
1423520_at,8,8,2,0.06
1427428_at,8,8,2,0.06
1436958_x_at,8,8,2,0.06
1451593_at,8,8,2,0.06
1460696_at,8,8,2,0.06
1421125_at,12,12,3,0.06
1427367_at,12,12,3,0.06
1448418_s_at,12,12,3,0.06
1437947_x_at,16,16,4,0.06
1438503_x_at,16,16,4,0.06
1419978_s_at,20,20,5,0.06
1419159_at,12,16,20,0.06
1419584_at,0,4,20,0.06
1437014_x_at,12,16,20,0.06
1448738_at,0,4,20,0.06
1455357_x_at,8,12,20,0.06
1438758_at,0,0,0,0.061
1428690_at,4,4,1,0.061
1418607_at,8,8,2,0.061
1419251_at,8,8,2,0.061
1424075_at,8,8,2,0.061
1438297_at,8,8,2,0.061
1449266_at,8,8,2,0.061
1450983_at,8,8,2,0.061
1452486_a_at,8,8,2,0.061
1417359_at,12,12,3,0.061
1417916_a_at,12,12,3,0.061
1422866_at,12,12,3,0.061
1450825_at,12,12,3,0.061
1456464_x_at,12,12,3,0.061
1423897_at,16,16,4,0.061
1433775_at,16,16,4,0.061
1438315_x_at,16,16,4,0.061
1438716_at,16,16,4,0.061
1449871_at,16,16,4,0.061
1437378_x_at,20,20,5,0.061
1418003_at,4,8,20,0.061
1422847_a_at,16,20,20,0.061
1426353_at,0,20,20,0.061
1432156_a_at,8,12,20,0.061
1433473_x_at,16,20,20,0.061
1419229_at,0,0,0,0.062
1422208_a_at,0,0,0,0.062
1417413_at,8,8,2,0.062
1420620_a_at,8,8,2,0.062
1421308_at,8,8,2,0.062
1423513_at,8,8,2,0.062
1425021_a_at,8,8,2,0.062
1428942_at,8,8,2,0.062
1448355_at,8,8,2,0.062
1448641_at,8,8,2,0.062
1455494_at,8,8,2,0.062
1416409_at,12,12,3,0.062
1418122_at,12,12,3,0.062
1419180_at,12,12,3,0.062
1425421_at,12,12,3,0.062
1427202_at,12,12,3,0.062
1421485_at,16,16,4,0.062
1422822_at,16,16,4,0.062
1429002_at,16,16,4,0.062
1434953_at,16,16,4,0.062
1436364_x_at,16,16,4,0.062
1450012_x_at,16,16,4,0.062
1420441_at,20,20,5,0.062
1424135_at,20,20,5,0.062
1416249_at,8,12,20,0.062
1418272_at,4,8,20,0.062
1422195_s_at,12,16,20,0.062
1425674_a_at,8,12,20,0.062
1425935_at,8,12,20,0.062
1417147_at,0,0,0,0.063
1430523_s_at,0,0,0,0.063
1432034_at,0,0,0,0.063
1418588_at,4,4,1,0.063
1420631_a_at,8,8,2,0.063
1422438_at,8,8,2,0.063
1422495_a_at,8,8,2,0.063
1430514_a_at,8,8,2,0.063
1451392_at,8,8,2,0.063
1416774_at,12,12,3,0.063
1433584_at,12,12,3,0.063
1455439_a_at,12,12,3,0.063
1416182_at,16,16,4,0.063
1422548_at,16,16,4,0.063
1425061_at,16,16,4,0.063
1428071_at,16,16,4,0.063
1451338_at,16,16,4,0.063
1448613_at,20,20,5,0.063
1448683_at,20,20,5,0.063
1416910_at,12,16,20,0.063
1426545_at,0,4,20,0.063
1427223_a_at,12,16,20,0.063
1427537_at,4,8,20,0.063
1435659_a_at,12,16,20,0.063
1438250_s_at,16,20,20,0.063
1450379_at,0,4,20,0.063
1418478_at,0,0,0,0.064
1420636_a_at,0,0,0,0.064
1450240_a_at,0,0,0,0.064
1423931_s_at,4,4,1,0.064
1425895_a_at,4,4,1,0.064
1426124_a_at,4,4,1,0.064
1450953_at,4,4,1,0.064
1417191_at,8,8,2,0.064
1418356_at,8,8,2,0.064
1425014_at,8,8,2,0.064
1425605_a_at,8,8,2,0.064
1448582_at,8,8,2,0.064
1451622_at,8,8,2,0.064
1419973_at,16,16,4,0.064
1420622_a_at,16,16,4,0.064
1437331_a_at,16,16,4,0.064
1449197_at,16,16,4,0.064
1455789_x_at,16,16,4,0.064
1424181_at,20,20,5,0.064
1435477_s_at,20,20,5,0.064
1449075_at,16,20,20,0.064
1452830_s_at,8,12,20,0.064
1416191_at,4,4,1,0.065
1416824_at,4,4,1,0.065
1422579_at,4,4,1,0.065
1426849_at,4,4,1,0.065
1431293_a_at,4,4,1,0.065
1416155_at,8,8,2,0.065
1417687_at,8,8,2,0.065
1419818_x_at,8,8,2,0.065
1421938_at,8,8,2,0.065
1423041_a_at,8,8,2,0.065
1456094_at,8,8,2,0.065
1420647_a_at,12,12,3,0.065
1448148_at,12,12,3,0.065
1460635_at,12,12,3,0.065
1419652_s_at,16,16,4,0.065
1434379_at,16,16,4,0.065
1448230_at,16,16,4,0.065
1452674_a_at,16,16,4,0.065
1416686_at,20,20,5,0.065
1456573_x_at,20,20,5,0.065
1417304_at,0,20,20,0.065
1421612_a_at,8,12,20,0.065
1423311_s_at,8,12,20,0.065
1431763_a_at,12,16,20,0.065
1446966_at,4,8,20,0.065
1450536_s_at,16,20,20,0.065
1456278_x_at,0,4,20,0.065
1448392_at,0,0,0,0.066
1451421_a_at,0,0,0,0.066
1424342_at,4,4,1,0.066
1431020_a_at,4,4,1,0.066
1423819_s_at,8,8,2,0.066
1428068_at,8,8,2,0.066
1437984_x_at,8,8,2,0.066
1424711_at,12,12,3,0.066
1430519_a_at,12,12,3,0.066
1433963_a_at,12,12,3,0.066
1441147_at,12,12,3,0.066
1448292_at,12,12,3,0.066
1449338_at,12,12,3,0.066
1416105_at,16,16,4,0.066
1418314_a_at,16,16,4,0.066
1419617_at,16,16,4,0.066
1425020_at,16,16,4,0.066
1454014_a_at,16,16,4,0.066
1460354_a_at,16,16,4,0.066
AFFX-CreX-3_at,16,16,4,0.066
1421537_at,20,20,5,0.066
1427974_s_at,20,20,5,0.066
1436994_a_at,20,20,5,0.066
1424674_at,16,20,20,0.066
1432405_a_at,8,16,20,0.066
1434009_at,16,20,20,0.066
1448212_at,12,16,20,0.066
1448753_at,16,20,20,0.066
1420172_at,0,0,0,0.067
1416861_at,4,4,1,0.067
1423392_at,4,4,1,0.067
1424101_at,4,4,1,0.067
1425810_a_at,4,4,1,0.067
1438000_x_at,4,4,1,0.067
1450259_a_at,4,4,1,0.067
1450981_at,4,4,1,0.067
1416726_s_at,8,8,2,0.067
1419544_at,8,8,2,0.067
1426416_a_at,8,8,2,0.067
1448451_at,8,8,2,0.067
1448463_at,8,8,2,0.067
1448543_at,8,8,2,0.067
1422664_at,12,12,3,0.067
1428368_at,12,12,3,0.067
1424380_at,16,16,4,0.067
1429427_s_at,16,16,4,0.067
1438365_x_at,16,16,4,0.067
1460735_at,16,16,4,0.067
1417158_at,0,4,20,0.067
1424052_at,8,12,20,0.067
1431119_at,4,8,20,0.067
1432143_a_at,4,8,20,0.067
1437945_x_at,4,8,20,0.067
1450257_at,12,16,20,0.067
1454753_at,16,20,20,0.067
1418218_at,0,0,0,0.068
1437807_x_at,0,0,0,0.068
1439459_x_at,0,0,0,0.068
1424202_at,4,4,1,0.068
1425576_at,4,4,1,0.068
1427441_a_at,4,4,1,0.068
1415860_at,8,8,2,0.068
1416959_at,8,8,2,0.068
1418029_at,8,8,2,0.068
1419558_at,8,8,2,0.068
1422232_at,8,8,2,0.068
1423898_a_at,8,8,2,0.068
1451032_at,8,8,2,0.068
1423795_at,16,16,4,0.068
1437830_x_at,16,16,4,0.068
1450285_at,16,16,4,0.068
1450622_at,16,16,4,0.068
1454652_at,16,16,4,0.068
1416505_at,0,4,20,0.068
1418115_s_at,4,8,20,0.068
1418189_s_at,4,8,20,0.068
1418235_at,4,8,20,0.068
1418318_at,16,20,20,0.068
1421634_at,8,12,20,0.068
1422200_at,0,4,20,0.068
1423405_at,12,16,20,0.068
1428510_at,16,20,20,0.068
1455126_x_at,12,16,20,0.068
1456390_at,16,20,20,0.068
1439049_at,0,0,0,0.069
1420658_at,4,4,1,0.069
1416204_at,8,8,2,0.069
1416322_at,8,8,2,0.069
1418435_at,8,8,2,0.069
1423439_at,7.6,8,2,0.069
1424906_at,8,8,2,0.069
1426518_at,8,8,2,0.069
1427425_at,8,8,2,0.069
1429040_at,8,8,2,0.069
1437381_x_at,8,8,2,0.069
1422134_at,12,12,3,0.069
1428312_at,12,12,3,0.069
1448763_at,12,12,3,0.069
1417223_at,16,16,4,0.069
1421336_at,16,16,4,0.069
1452735_at,16,16,4,0.069
1422610_s_at,20,20,5,0.069
1425099_a_at,20,20,5,0.069
1416268_at,0,4,20,0.069
1417380_at,0,20,20,0.069
1418703_at,4,8,20,0.069
1418956_at,0,4,20,0.069
1420000_s_at,8,12,20,0.069
1423576_a_at,12,16,20,0.069
1424327_at,4,8,20,0.069
1424665_at,12,16,20,0.069
1424897_at,0,4,20,0.069
1437564_at,0,4,20,0.069
1450398_at,12,16,20,0.069
1451814_a_at,4,8,20,0.069
1448547_at,0,0,0,0.07
1460342_s_at,0,0,0,0.07
1425461_at,4,4,1,0.07
1450629_at,4,4,1,0.07
1415706_at,8,8,2,0.07
1415828_a_at,8,8,2,0.07
1435169_at,8,8,2,0.07
1417265_s_at,12,12,3,0.07
1419843_at,12,12,3,0.07
1421093_at,12,12,3,0.07
1421212_at,12,12,3,0.07
1427957_at,12,12,3,0.07
1417284_at,16,16,4,0.07
1423188_a_at,16,16,4,0.07
1425164_a_at,16,16,4,0.07
1431541_at,16,16,4,0.07
1455168_a_at,16,16,4,0.07
1424293_s_at,20,20,5,0.07
1427229_at,20,20,5,0.07
1436034_at,20,20,5,0.07
1416012_at,12,20,20,0.07
1419147_at,0,20,20,0.07
1421632_at,0,4,20,0.07
1422753_a_at,0,4,20,0.07
1423608_at,16,20,20,0.07
1424484_at,0,4,20,0.07
1430092_at,0,4,20,0.07
1443695_at,0,20,20,0.07
1435821_s_at,0,0,0,0.071
1460332_at,0,0,0,0.071
1419816_s_at,4,4,1,0.071
1428194_at,4,4,1,0.071
1460736_at,4,4,1,0.071
1416788_a_at,8,8,2,0.071
1417600_at,8,8,2,0.071
1429150_at,8,8,2,0.071
1436032_at,8,8,2,0.071
1438069_a_at,8,8,2,0.071
1419390_at,12,12,3,0.071
1420562_at,12,12,3,0.071
1426460_a_at,12,12,3,0.071
1451839_a_at,12,12,3,0.071
1454712_at,12,12,3,0.071
1448327_at,16,16,4,0.071
1460411_s_at,16,16,4,0.071
1449165_at,20,20,5,0.071
1418277_at,8,12,20,0.071
1424154_a_at,8,12,20,0.071
1427980_at,16,20,20,0.071
1431877_a_at,12,16,20,0.071
1438564_at,4,8,20,0.071
1448281_a_at,0,20,20,0.071
1450271_at,12,16,20,0.071
1450396_at,8,12,20,0.071
1451561_at,12,16,20,0.071
1452214_at,0,4,20,0.071
1455908_a_at,12,16,20,0.071
1450381_a_at,0,0,0,0.072
1416147_at,4,4,1,0.072
1448844_at,4,4,1,0.072
1452057_at,4,4,1,0.072
1419029_at,8,8,2,0.072
1424324_at,8,8,2,0.072
1425944_a_at,8,8,2,0.072
1460409_at,8,8,2,0.072
1417477_at,12,12,3,0.072
1419737_a_at,12,12,3,0.072
1423710_at,12,12,3,0.072
1426340_at,12,12,3,0.072
1427660_x_at,12,12,3,0.072
1429287_a_at,12,12,3,0.072
1417126_a_at,16,16,4,0.072
1426021_a_at,16,16,4,0.072
1427483_at,16,16,4,0.072
1438168_x_at,16,16,4,0.072
1451926_at,16,16,4,0.072
1450995_at,20,20,5,0.072
1455715_at,20,20,5,0.072
1419174_at,0,4,20,0.072
1419543_a_at,4,8,20,0.072
1420421_s_at,16,20,20,0.072
1420808_at,8,12,20,0.072
1421431_at,4,8,20,0.072
1423048_a_at,4,8,20,0.072
1423871_at,0,20,20,0.072
1425262_at,12,16,20,0.072
1426164_a_at,8,12,20,0.072
1449451_at,8,12,20,0.072
1451900_at,4,8,20,0.072
1452582_at,8,12,20,0.072
1456516_x_at,8,12,20,0.072
1417240_at,0,0,0,0.073
1418171_at,0,0,0,0.073
1420443_at,0,0,0,0.073
1423808_at,0,0,0,0.073
1417767_at,4,4,1,0.073
1422321_a_at,4,4,1,0.073
1433835_at,4,4,1,0.073
1421839_at,8,8,2,0.073
1428235_at,8,8,2,0.073
1436351_at,8,8,2,0.073
1433886_at,12,12,3,0.073
1416889_at,16,16,4,0.073
1427052_at,16,16,4,0.073
1423475_at,20,20,5,0.073
1420651_at,0,20,20,0.073
1421319_at,12,16,20,0.073
1423448_at,16,20,20,0.073
1428229_at,16,20,20,0.073
1451439_at,8,12,20,0.073
1452829_at,8,12,20,0.073
1453528_at,0,20,20,0.073
1460315_s_at,8,12,20,0.073
1432466_a_at,0,0,0,0.074
AFFX-18SRNAMur/X00686_5_at,4,4,1,0.074
1419382_a_at,8,8,2,0.074
1421876_at,8,8,2,0.074
1425550_a_at,8,8,2,0.074
1431781_at,8,8,2,0.074
1433582_at,12,12,3,0.074
1418677_at,16,16,4,0.074
1436344_at,16,16,4,0.074
1420836_at,20,20,5,0.074
1420115_at,0,20,20,0.074
1421195_at,8,12,20,0.074
1425702_a_at,4,8,20,0.074
1427842_at,16,20,20,0.074
1428288_at,8,12,20,0.074
1431724_a_at,16,20,20,0.074
1437730_at,4,8,20,0.074
1449273_at,0,20,20,0.074
1450053_at,0,4,20,0.074
1450075_at,0,4,20,0.074
1450508_at,12,16,20,0.074
1450964_a_at,8,12,20,0.074
1454030_at,8,12,20,0.074
1456062_at,8,12,20,0.074
1460034_at,12,16,20,0.074
1421287_a_at,0,0,0,0.075
1422362_s_at,0,0,0,0.075
1423702_at,4,4,1,0.075
1424208_at,4,4,1,0.075
1460717_at,4,4,1,0.075
1451126_at,8,8,2,0.075
1416918_at,12,12,3,0.075
1417794_at,12,12,3,0.075
1418371_at,12,12,3,0.075
1437511_x_at,12,12,3,0.075
1439803_at,12,12,3,0.075
1450697_at,12,12,3,0.075
1452621_at,12,12,3,0.075
1420837_at,16,16,4,0.075
1449062_at,16,16,4,0.075
1452571_at,16,16,4,0.075
1424368_s_at,20,20,5,0.075
1416453_x_at,16,20,20,0.075
1418989_at,4,8,20,0.075
1420109_at,0,4,20,0.075
1423166_at,8,12,20,0.075
1427621_at,0,4,20,0.075
1432426_a_at,12,16,20,0.075
1433924_at,4,8,20,0.075
1434569_at,12,16,20,0.075
1434831_a_at,4,8,20,0.075
1437335_x_at,16,20,20,0.075
1448791_at,4,8,20,0.075
1418877_at,0,0,0,0.076
1426472_at,0,0,0,0.076
1424013_at,4,4,1,0.076
1425143_a_at,4,4,1,0.076
1428875_at,4,4,1,0.076
1417426_at,8,8,2,0.076
1421380_at,8,8,2,0.076
1417268_at,12,12,3,0.076
1418622_at,12,12,3,0.076
1424891_a_at,16,16,4,0.076
1426350_at,16,16,4,0.076
1437619_x_at,16,16,4,0.076
1449339_at,16,16,4,0.076
1452055_at,16,16,4,0.076
1460004_x_at,20,20,5,0.076
1416482_at,12,20,20,0.076
1416972_at,0,4,20,0.076
1417209_at,12,16,20,0.076
1424142_at,8,12,20,0.076
1424354_at,4,8,20,0.076
1426201_at,12,16,20,0.076
1447981_at,0,20,20,0.076
1449990_at,8,12,20,0.076
1450028_a_at,4,8,20,0.076
1450149_a_at,16,20,20,0.076
1424768_at,0,0,0,0.077
1418086_at,4,4,1,0.077
1434390_at,4,4,1,0.077
1448695_at,4,4,1,0.077
1422557_s_at,12,12,3,0.077
1426063_a_at,12,12,3,0.077
1434586_a_at,12,12,3,0.077
1449171_at,12,12,3,0.077
1456746_a_at,12,12,3,0.077
1434342_at,16,16,4,0.077
1434513_at,16,16,4,0.077
1435567_at,16,16,4,0.077
1448371_at,16,16,4,0.077
1415822_at,20,20,5,0.077
1418932_at,20,20,5,0.077
1427960_at,20,20,5,0.077
1435509_x_at,20,20,5,0.077
1437687_x_at,20,20,5,0.077
1417858_at,12,16,20,0.077
1418237_s_at,0,4,20,0.077
1419998_at,0,20,20,0.077
1421415_s_at,0,20,20,0.077
1422810_at,4,8,20,0.077
1427747_a_at,4,8,20,0.077
1452002_at,0,4,20,0.077
1460241_a_at,8,12,20,0.077
1422818_at,0,0,0,0.078
1425351_at,4,4,1,0.078
1426710_at,4,4,1,0.078
1452920_a_at,4,4,1,0.078
1416868_at,8,8,2,0.078
1422990_at,8,8,2,0.078
1428109_at,8,8,2,0.078
1434485_a_at,8,8,2,0.078
1448864_at,8,8,2,0.078
1454651_x_at,8,8,2,0.078
1430292_a_at,12,12,3,0.078
1456571_at,12,12,3,0.078
1420251_at,16,16,4,0.078
1422240_s_at,16,16,4,0.078
1424121_at,16,16,4,0.078
1426983_at,16,16,4,0.078
1426998_at,16,16,4,0.078
1437456_x_at,16,16,4,0.078
1451411_at,16,16,4,0.078
1451509_at,16,16,4,0.078
1420842_at,20,20,5,0.078
1419118_at,12,16,20,0.078
1421203_at,16,20,20,0.078
1422015_a_at,8,12,20,0.078
1425009_at,8,12,20,0.078
1426122_a_at,16,20,20,0.078
1428552_at,16,20,20,0.078
1450976_at,0,20,20,0.078
1451463_at,12,16,20,0.078
1451685_at,8,12,20,0.078
1454015_a_at,0,4,20,0.078
1422024_at,0,0,0,0.079
1427982_s_at,0,0,0,0.079
1439360_x_at,0,0,0,0.079
1425589_at,4,4,1,0.079
1426028_a_at,4,4,1,0.079
1426933_at,4,4,1,0.079
1420639_at,8,8,2,0.079
1424952_at,8,8,2,0.079
1427559_a_at,8,8,2,0.079
1448666_s_at,12,12,3,0.079
1415889_a_at,16,16,4,0.079
1422302_s_at,16,16,4,0.079
1423979_a_at,16,16,4,0.079
1432227_at,16,16,4,0.079
1433448_at,16,16,4,0.079
1435105_at,16,16,4,0.079
1451477_at,16,16,4,0.079
1460285_at,16,16,4,0.079
1438854_x_at,20,20,5,0.079
1419308_at,16,20,20,0.079
1419662_at,0,20,20,0.079
1422326_at,0,20,20,0.079
1425738_at,0,20,20,0.079
1431624_a_at,8,12,20,0.079
1437512_x_at,12,16,20,0.079
1449726_at,8,12,20,0.079
1417957_a_at,0,0,0,0.08
1449875_s_at,0,0,0,0.08
1416250_at,4,4,1,0.08
1424980_s_at,8,8,2,0.08
1448339_at,8,8,2,0.08
1451431_a_at,8,8,2,0.08
1418183_a_at,12,12,3,0.08
1421172_at,12,12,3,0.08
